"trading_day","symboltype","InstrumentID"
"20180206",ni,ni1805
"20180206",OI,OI805
"20180206",p,p1805
"20180206",pb,pb1803
"20180206",pp,pp1805
"20180206",rb,rb1805
"20180206",RM,RM805
"20180206",ru,ru1805
"20180206",SF,SF805
"20180206",SM,SM805
"20180206",sn,sn1805
"20180206",SR,SR805
"20180206",TA,TA805
"20180206",v,v1805
"20180206",y,y1805
"20180206",ZC,ZC805
"20180206",zn,zn1803
"20180207",a,a1805
"20180207",ag,ag1806
"20180207",al,al1803
"20180207",AP,AP805
"20180207",au,au1806
"20180207",bu,bu1806
"20180207",c,c1805
"20180207",CF,CF805
"20180207",cs,cs1805
"20180207",cu,cu1803
"20180207",FG,FG805
"20180207",hc,hc1805
"20180207",i,i1805
"20180207",j,j1805
"20180207",jd,jd1805
"20180207",jm,jm1805
"20180207",l,l1805
"20180207",m,m1805
"20180207",MA,MA805
"20180207",ni,ni1805
"20180207",OI,OI805
"20180207",p,p1805
"20180207",pb,pb1803
"20180207",pp,pp1805
"20180207",rb,rb1805
"20180207",RM,RM805
"20180207",ru,ru1805
"20180207",SF,SF805
"20180207",SM,SM805
"20180207",sn,sn1805
"20180207",SR,SR805
"20180207",TA,TA805
"20180207",v,v1805
"20180207",y,y1805
"20180207",ZC,ZC805
"20180207",zn,zn1803
"20180208",a,a1805
"20180208",ag,ag1806
"20180208",al,al1803
"20180208",AP,AP805
"20180208",au,au1806
"20180208",bu,bu1806
"20180208",c,c1805
"20180208",CF,CF805
"20180208",cs,cs1805
"20180208",cu,cu1803
"20180208",cu,cu1804
"20180208",FG,FG805
"20180208",hc,hc1805
"20180208",i,i1805
"20180208",j,j1805
"20180208",jd,jd1805
"20180208",jm,jm1805
"20180208",l,l1805
"20180208",m,m1805
"20180208",MA,MA805
"20180208",ni,ni1805
"20180208",OI,OI805
"20180208",p,p1805
"20180208",pb,pb1803
"20180208",pp,pp1805
"20180208",rb,rb1805
"20180208",RM,RM805
"20180208",ru,ru1805
"20180208",SF,SF805
"20180208",SM,SM805
"20180208",sn,sn1805
"20180208",SR,SR805
"20180208",TA,TA805
"20180208",v,v1805
"20180208",y,y1805
"20180208",ZC,ZC805
"20180208",zn,zn1803
"20180209",a,a1805
"20180209",ag,ag1806
"20180209",al,al1803
"20180209",AP,AP805
"20180209",au,au1806
"20180209",bu,bu1806
"20180209",c,c1805
"20180209",CF,CF805
"20180209",cs,cs1805
"20180209",cu,cu1804
"20180209",FG,FG805
"20180209",hc,hc1805
"20180209",i,i1805
"20180209",j,j1805
"20180209",jd,jd1805
"20180209",jm,jm1805
"20180209",l,l1805
"20180209",m,m1805
"20180209",MA,MA805
"20180209",ni,ni1805
"20180209",OI,OI805
"20180209",p,p1805
"20180209",pb,pb1803
"20180209",pp,pp1805
"20180209",rb,rb1805
"20180209",RM,RM805
"20180209",ru,ru1805
"20180209",SF,SF805
"20180209",SM,SM805
"20180209",sn,sn1805
"20180209",SR,SR805
"20180209",TA,TA805
"20180209",v,v1805
"20180209",y,y1805
"20180209",ZC,ZC805
"20180209",zn,zn1803
"20180209",zn,zn1804
"20180210",ag,ag1806
"20180210",al,al1803
"20180210",au,au1806
"20180210",cu,cu1804
"20180210",ni,ni1805
"20180210",pb,pb1803
"20180210",sn,sn1805
"20180210",zn,zn1804
"20180212",a,a1805
"20180212",ag,ag1806
"20180212",al,al1803
"20180212",AP,AP805
"20180212",au,au1806
"20180212",bu,bu1806
"20180212",c,c1805
"20180212",CF,CF805
"20180212",cs,cs1805
"20180212",cu,cu1804
"20180212",FG,FG805
"20180212",hc,hc1805
"20180212",i,i1805
"20180212",j,j1805
"20180212",jd,jd1805
"20180212",jm,jm1805
"20180212",l,l1805
"20180212",m,m1805
"20180212",MA,MA805
"20180212",ni,ni1805
"20180212",OI,OI805
"20180212",p,p1805
"20180212",pb,pb1803
"20180212",pp,pp1805
"20180212",rb,rb1805
"20180212",RM,RM805
"20180212",ru,ru1805
"20180212",SF,SF805
"20180212",SM,SM805
"20180212",sn,sn1805
"20180212",SR,SR805
"20180212",TA,TA805
"20180212",v,v1805
"20180212",y,y1805
"20180212",ZC,ZC805
"20180212",zn,zn1804
"20180213",a,a1805
"20180213",ag,ag1806
"20180213",al,al1803
"20180213",al,al1804
"20180213",AP,AP805
"20180213",au,au1806
"20180213",bu,bu1806
"20180213",c,c1805
"20180213",CF,CF805
"20180213",cs,cs1805
"20180213",cu,cu1804
"20180213",FG,FG805
"20180213",hc,hc1805
"20180213",i,i1805
"20180213",j,j1805
"20180213",jd,jd1805
"20180213",jm,jm1805
"20180213",l,l1805
"20180213",m,m1805
"20180213",MA,MA805
"20180213",ni,ni1805
"20180213",OI,OI805
"20180213",p,p1805
"20180213",pb,pb1803
"20180213",pp,pp1805
"20180213",rb,rb1805
"20180213",RM,RM805
"20180213",ru,ru1805
"20180213",SF,SF805
"20180213",SM,SM805
"20180213",sn,sn1805
"20180213",SR,SR805
"20180213",TA,TA805
"20180213",v,v1805
"20180213",y,y1805
"20180213",ZC,ZC805
"20180213",zn,zn1804
"20180214",a,a1805
"20180214",ag,ag1806
"20180214",al,al1804
"20180214",AP,AP805
"20180214",au,au1806
"20180214",bu,bu1806
"20180214",c,c1805
"20180214",CF,CF805
"20180214",cs,cs1805
"20180214",cu,cu1804
"20180214",FG,FG805
"20180214",hc,hc1805
"20180214",i,i1805
"20180214",j,j1805
"20180214",jd,jd1805
"20180214",jm,jm1805
"20180214",l,l1805
"20180214",m,m1805
"20180214",MA,MA805
"20180214",ni,ni1805
"20180214",OI,OI805
"20180214",p,p1805
"20180214",pb,pb1803
"20180214",pp,pp1805
"20180214",rb,rb1805
"20180214",RM,RM805
"20180214",ru,ru1805
"20180214",SF,SF805
"20180214",SM,SM805
"20180214",sn,sn1805
"20180214",SR,SR805
"20180214",TA,TA805
"20180214",v,v1805
"20180214",y,y1805
"20180214",ZC,ZC805
"20180214",zn,zn1804
"20180222",a,a1805
"20180222",ag,ag1806
"20180222",al,al1804
"20180222",AP,AP805
"20180222",au,au1806
"20180222",bu,bu1806
"20180222",c,c1805
"20180222",CF,CF805
"20180222",cs,cs1805
"20180222",cu,cu1804
"20180222",FG,FG805
"20180222",hc,hc1805
"20180222",i,i1805
"20180222",j,j1805
"20180222",jd,jd1805
"20180222",jm,jm1805
"20180222",l,l1805
"20180222",m,m1805
"20180222",MA,MA805
"20180222",ni,ni1805
"20180222",OI,OI805
"20180222",p,p1805
"20180222",pb,pb1803
"20180222",pb,pb1804
"20180222",pp,pp1805
"20180222",rb,rb1805
"20180222",RM,RM805
"20180222",ru,ru1805
"20180222",SF,SF805
"20180222",SM,SM805
"20180222",sn,sn1805
"20180222",SR,SR805
"20180222",TA,TA805
"20180222",v,v1805
"20180222",y,y1805
"20180222",ZC,ZC805
"20180222",zn,zn1804
"20180223",a,a1805
"20180223",ag,ag1806
"20180223",al,al1804
"20180223",AP,AP805
"20180223",au,au1806
"20180223",bu,bu1806
"20180223",c,c1805
"20180223",CF,CF805
"20180223",cs,cs1805
"20180223",cu,cu1804
"20180223",FG,FG805
"20180223",hc,hc1805
"20180223",i,i1805
"20180223",j,j1805
"20180223",jd,jd1805
"20180223",jm,jm1805
"20180223",l,l1805
"20180223",m,m1805
"20180223",MA,MA805
"20180223",ni,ni1805
"20180223",OI,OI805
"20180223",p,p1805
"20180223",pb,pb1804
"20180223",pp,pp1805
"20180223",rb,rb1805
"20180223",RM,RM805
"20180223",ru,ru1805
"20180223",SF,SF805
"20180223",SM,SM805
"20180223",sn,sn1805
"20180223",SR,SR805
"20180223",TA,TA805
"20180223",v,v1805
"20180223",y,y1805
"20180223",ZC,ZC805
"20180223",zn,zn1804
"20180224",ag,ag1806
"20180224",al,al1804
"20180224",au,au1806
"20180224",cu,cu1804
"20180224",ni,ni1805
"20180224",pb,pb1804
"20180224",sn,sn1805
"20180224",zn,zn1804
"20180226",a,a1805
"20180226",ag,ag1806
"20180226",al,al1804
"20180226",AP,AP805
"20180226",au,au1806
"20180226",bu,bu1806
"20180226",c,c1805
"20180226",CF,CF805
"20180226",cs,cs1805
"20180226",cu,cu1804
"20180226",FG,FG805
"20180226",hc,hc1805
"20180226",i,i1805
"20180226",j,j1805
"20180226",jd,jd1805
"20180226",jm,jm1805
"20180226",l,l1805
"20180226",m,m1805
"20180226",MA,MA805
"20180226",ni,ni1805
"20180226",OI,OI805
"20180226",p,p1805
"20180226",pb,pb1804
"20180226",pp,pp1805
"20180226",rb,rb1805
"20180226",RM,RM805
"20180226",ru,ru1805
"20180226",SF,SF805
"20180226",SM,SM805
"20180226",sn,sn1805
"20180226",SR,SR805
"20180226",TA,TA805
"20180226",v,v1805
"20180226",y,y1805
"20180226",ZC,ZC805
"20180226",zn,zn1804
"20180227",a,a1805
"20180227",ag,ag1806
"20180227",al,al1804
"20180227",AP,AP805
"20180227",au,au1806
"20180227",bu,bu1806
"20180227",c,c1805
"20180227",CF,CF805
"20180227",cs,cs1805
"20180227",cu,cu1804
"20180227",FG,FG805
"20180227",hc,hc1805
"20180227",i,i1805
"20180227",j,j1805
"20180227",jd,jd1805
"20180227",jm,jm1805
"20180227",l,l1805
"20180227",m,m1805
"20180227",MA,MA805
"20180227",ni,ni1805
"20180227",OI,OI805
"20180227",p,p1805
"20180227",pb,pb1804
"20180227",pp,pp1805
"20180227",rb,rb1805
"20180227",RM,RM805
"20180227",ru,ru1805
"20180227",SF,SF805
"20180227",SM,SM805
"20180227",sn,sn1805
"20180227",SR,SR805
"20180227",TA,TA805
"20180227",v,v1805
"20180227",y,y1805
"20180227",ZC,ZC805
"20180227",zn,zn1804
"20180228",a,a1805
"20180228",ag,ag1806
"20180228",al,al1804
"20180228",AP,AP805
"20180228",au,au1806
"20180228",bu,bu1806
"20180228",c,c1805
"20180228",CF,CF805
"20180228",cs,cs1805
"20180228",cu,cu1804
"20180228",FG,FG805
"20180228",hc,hc1805
"20180228",i,i1805
"20180228",j,j1805
"20180228",jd,jd1805
"20180228",jm,jm1805
"20180228",l,l1805
"20180228",m,m1805
"20180228",MA,MA805
"20180228",ni,ni1805
"20180228",OI,OI805
"20180228",p,p1805
"20180228",pb,pb1804
"20180228",pp,pp1805
"20180228",rb,rb1805
"20180228",RM,RM805
"20180228",ru,ru1805
"20180228",SF,SF805
"20180228",SM,SM805
"20180228",sn,sn1805
"20180228",SR,SR805
"20180228",TA,TA805
"20180228",v,v1805
"20180228",y,y1805
"20180228",ZC,ZC805
"20180228",zn,zn1804
"20180301",a,a1805
"20180301",ag,ag1806
"20180301",al,al1804
"20180301",AP,AP805
"20180301",au,au1806
"20180301",bu,bu1806
"20180301",c,c1805
"20180301",CF,CF805
"20180301",cs,cs1805
"20180301",cu,cu1804
"20180301",FG,FG805
"20180301",hc,hc1805
"20180301",i,i1805
"20180301",j,j1805
"20180301",jd,jd1805
"20180301",jm,jm1805
"20180301",l,l1805
"20180301",m,m1805
"20180301",MA,MA805
"20180301",ni,ni1805
"20180301",OI,OI805
"20180301",p,p1805
"20180301",pb,pb1804
"20180301",pp,pp1805
"20180301",rb,rb1805
"20180301",RM,RM805
"20180301",ru,ru1805
"20180301",SF,SF805
"20180301",SM,SM805
"20180301",sn,sn1805
"20180301",SR,SR805
"20180301",TA,TA805
"20180301",v,v1805
"20180301",y,y1805
"20180301",ZC,ZC805
"20180301",zn,zn1804
"20180302",a,a1805
"20180302",ag,ag1806
"20180302",al,al1804
"20180302",AP,AP805
"20180302",au,au1806
"20180302",bu,bu1806
"20180302",c,c1805
"20180302",CF,CF805
"20180302",cs,cs1805
"20180302",cu,cu1804
"20180302",FG,FG805
"20180302",hc,hc1805
"20180302",i,i1805
"20180302",j,j1805
"20180302",jd,jd1805
"20180302",jm,jm1805
"20180302",l,l1805
"20180302",m,m1805
"20180302",MA,MA805
"20180302",ni,ni1805
"20180302",OI,OI805
"20180302",p,p1805
"20180302",pb,pb1804
"20180302",pp,pp1805
"20180302",rb,rb1805
"20180302",RM,RM805
"20180302",ru,ru1805
"20180302",SF,SF805
"20180302",SM,SM805
"20180302",sn,sn1805
"20180302",SR,SR805
"20180302",TA,TA805
"20180302",v,v1805
"20180302",y,y1805
"20180302",ZC,ZC805
"20180302",zn,zn1804
"20180303",ag,ag1806
"20180303",al,al1804
"20180303",au,au1806
"20180303",cu,cu1804
"20180303",ni,ni1805
"20180303",pb,pb1804
"20180303",sn,sn1805
"20180303",zn,zn1804
"20180305",a,a1805
"20180305",ag,ag1806
"20180305",al,al1804
"20180305",al,al1805
"20180305",AP,AP805
"20180305",au,au1806
"20180305",bu,bu1806
"20180305",c,c1805
"20180305",CF,CF805
"20180305",cs,cs1805
"20180305",cu,cu1804
"20180305",FG,FG805
"20180305",hc,hc1805
"20180305",i,i1805
"20180305",j,j1805
"20180305",jd,jd1805
"20180305",jm,jm1805
"20180305",l,l1805
"20180305",m,m1805
"20180305",MA,MA805
"20180305",ni,ni1805
"20180305",OI,OI805
"20180305",p,p1805
"20180305",pb,pb1804
"20180305",pp,pp1805
"20180305",rb,rb1805
"20180305",RM,RM805
"20180305",ru,ru1805
"20180305",SF,SF805
"20180305",SM,SM805
"20180305",sn,sn1805
"20180305",SR,SR805
"20180305",TA,TA805
"20180305",v,v1805
"20180305",y,y1805
"20180305",ZC,ZC805
"20180305",zn,zn1804
"20180306",a,a1805
"20180306",ag,ag1806
"20180306",al,al1805
"20180306",AP,AP805
"20180306",au,au1806
"20180306",bu,bu1806
"20180306",c,c1805
"20180306",CF,CF805
"20180306",cs,cs1805
"20180306",cu,cu1804
"20180306",cu,cu1805
"20180306",FG,FG805
"20180306",hc,hc1805
"20180306",i,i1805
"20180306",j,j1805
"20180306",jd,jd1805
"20180306",jm,jm1805
"20180306",l,l1805
"20180306",m,m1805
"20180306",MA,MA805
"20180306",ni,ni1805
"20180306",OI,OI805
"20180306",p,p1805
"20180306",pb,pb1804
"20180306",pp,pp1805
"20180306",rb,rb1805
"20180306",RM,RM805
"20180306",ru,ru1805
"20180306",SF,SF805
"20180306",SM,SM805
"20180306",sn,sn1805
"20180306",SR,SR805
"20180306",TA,TA805
"20180306",v,v1805
"20180306",y,y1805
"20180306",ZC,ZC805
"20180306",zn,zn1804
"20180306",zn,zn1805
"20180307",a,a1805
"20180307",ag,ag1806
"20180307",al,al1805
"20180307",AP,AP805
"20180307",au,au1806
"20180307",bu,bu1806
"20180307",c,c1805
"20180307",CF,CF805
"20180307",cs,cs1805
"20180307",cu,cu1805
"20180307",FG,FG805
"20180307",hc,hc1805
"20180307",i,i1805
"20180307",j,j1805
"20180307",jd,jd1805
"20180307",jm,jm1805
"20180307",l,l1805
"20180307",m,m1805
"20180307",MA,MA805
"20180307",ni,ni1805
"20180307",ni,ni1807
"20180307",OI,OI805
"20180307",p,p1805
"20180307",pb,pb1804
"20180307",pp,pp1805
"20180307",rb,rb1805
"20180307",RM,RM805
"20180307",ru,ru1805
"20180307",SF,SF805
"20180307",SM,SM805
"20180307",sn,sn1805
"20180307",SR,SR805
"20180307",TA,TA805
"20180307",v,v1805
"20180307",y,y1805
"20180307",ZC,ZC805
"20180307",zn,zn1805
"20180308",a,a1805
"20180308",ag,ag1806
"20180308",al,al1805
"20180308",AP,AP805
"20180308",au,au1806
"20180308",bu,bu1806
"20180308",c,c1805
"20180308",CF,CF805
"20180308",cs,cs1805
"20180308",cu,cu1805
"20180308",FG,FG805
"20180308",hc,hc1805
"20180308",i,i1805
"20180308",j,j1805
"20180308",jd,jd1805
"20180308",jm,jm1805
"20180308",l,l1805
"20180308",m,m1805
"20180308",MA,MA805
"20180308",ni,ni1807
"20180308",OI,OI805
"20180308",p,p1805
"20180308",pb,pb1804
"20180308",pp,pp1805
"20180308",rb,rb1805
"20180308",RM,RM805
"20180308",ru,ru1805
"20180308",SF,SF805
"20180308",SM,SM805
"20180308",sn,sn1805
"20180308",SR,SR805
"20180308",TA,TA805
"20180308",v,v1805
"20180308",y,y1805
"20180308",ZC,ZC805
"20180308",zn,zn1805
"20180309",a,a1805
"20180309",ag,ag1806
"20180309",al,al1805
"20180309",AP,AP805
"20180309",au,au1806
"20180309",bu,bu1806
"20180309",c,c1805
"20180309",CF,CF805
"20180309",cs,cs1805
"20180309",cu,cu1805
"20180309",FG,FG805
"20180309",hc,hc1805
"20180309",i,i1805
"20180309",j,j1805
"20180309",jd,jd1805
"20180309",jm,jm1805
"20180309",l,l1805
"20180309",m,m1805
"20180309",MA,MA805
"20180309",ni,ni1807
"20180309",OI,OI805
"20180309",p,p1805
"20180309",pb,pb1804
"20180309",pp,pp1805
"20180309",rb,rb1805
"20180309",RM,RM805
"20180309",ru,ru1805
"20180309",SF,SF805
"20180309",SM,SM805
"20180309",sn,sn1805
"20180309",SR,SR805
"20180309",TA,TA805
"20180309",v,v1805
"20180309",y,y1805
"20180309",ZC,ZC805
"20180309",zn,zn1805
"20180310",ag,ag1806
"20180310",al,al1805
"20180310",au,au1806
"20180310",cu,cu1805
"20180310",ni,ni1807
"20180310",pb,pb1804
"20180310",sn,sn1805
"20180310",zn,zn1805
"20180312",a,a1805
"20180312",ag,ag1806
"20180312",al,al1805
"20180312",AP,AP805
"20180312",au,au1806
"20180312",bu,bu1806
"20180312",c,c1807
"20180312",CF,CF805
"20180312",cs,cs1805
"20180312",cu,cu1805
"20180312",FG,FG805
"20180312",hc,hc1805
"20180312",i,i1805
"20180312",j,j1805
"20180312",jd,jd1805
"20180312",jm,jm1805
"20180312",l,l1805
"20180312",m,m1805
"20180312",MA,MA805
"20180312",ni,ni1807
"20180312",OI,OI805
"20180312",p,p1805
"20180312",pb,pb1804
"20180312",pp,pp1805
"20180312",rb,rb1805
"20180312",RM,RM805
"20180312",ru,ru1805
"20180312",SF,SF805
"20180312",SM,SM805
"20180312",sn,sn1805
"20180312",SR,SR805
"20180312",TA,TA805
"20180312",v,v1805
"20180312",y,y1805
"20180312",ZC,ZC805
"20180312",zn,zn1805
"20180313",a,a1805
"20180313",ag,ag1806
"20180313",al,al1805
"20180313",AP,AP805
"20180313",au,au1806
"20180313",bu,bu1806
"20180313",c,c1807
"20180313",CF,CF805
"20180313",cs,cs1805
"20180313",cu,cu1805
"20180313",FG,FG805
"20180313",hc,hc1805
"20180313",i,i1805
"20180313",j,j1805
"20180313",jd,jd1805
"20180313",jm,jm1805
"20180313",l,l1805
"20180313",m,m1805
"20180313",MA,MA805
"20180313",ni,ni1807
"20180313",OI,OI805
"20180313",p,p1805
"20180313",pb,pb1804
"20180313",pp,pp1805
"20180313",rb,rb1805
"20180313",RM,RM805
"20180313",ru,ru1805
"20180313",SF,SF805
"20180313",SM,SM805
"20180313",sn,sn1805
"20180313",SR,SR805
"20180313",TA,TA805
"20180313",v,v1805
"20180313",y,y1805
"20180313",ZC,ZC805
"20180313",zn,zn1805
"20180314",a,a1805
"20180314",ag,ag1806
"20180314",al,al1805
"20180314",AP,AP805
"20180314",au,au1806
"20180314",bu,bu1806
"20180314",c,c1807
"20180314",CF,CF805
"20180314",cs,cs1805
"20180314",cu,cu1805
"20180314",FG,FG805
"20180314",hc,hc1805
"20180314",i,i1805
"20180314",j,j1805
"20180314",jd,jd1805
"20180314",jm,jm1805
"20180314",l,l1805
"20180314",m,m1805
"20180314",MA,MA805
"20180314",ni,ni1807
"20180314",OI,OI805
"20180314",p,p1805
"20180314",pb,pb1804
"20180314",pb,pb1805
"20180314",pp,pp1805
"20180314",rb,rb1805
"20180314",RM,RM805
"20180314",ru,ru1805
"20180314",SF,SF805
"20180314",SM,SM805
"20180314",sn,sn1805
"20180314",SR,SR805
"20180314",TA,TA805
"20180314",v,v1805
"20180314",y,y1805
"20180314",ZC,ZC805
"20180314",zn,zn1805
"20180315",a,a1805
"20180315",ag,ag1806
"20180315",al,al1805
"20180315",AP,AP805
"20180315",au,au1806
"20180315",bu,bu1806
"20180315",c,c1807
"20180315",CF,CF805
"20180315",cs,cs1805
"20180315",cu,cu1805
"20180315",FG,FG805
"20180315",hc,hc1805
"20180315",i,i1805
"20180315",j,j1805
"20180315",jd,jd1805
"20180315",jm,jm1805
"20180315",l,l1805
"20180315",m,m1805
"20180315",MA,MA805
"20180315",ni,ni1807
"20180315",OI,OI805
"20180315",p,p1805
"20180315",pb,pb1805
"20180315",pp,pp1805
"20180315",rb,rb1805
"20180315",RM,RM805
"20180315",ru,ru1805
"20180315",SF,SF805
"20180315",SM,SM805
"20180315",sn,sn1805
"20180315",SR,SR805
"20180315",TA,TA805
"20180315",v,v1805
"20180315",y,y1805
"20180315",ZC,ZC805
"20180315",zn,zn1805
"20180316",a,a1805
"20180316",ag,ag1806
"20180316",al,al1805
"20180316",AP,AP805
"20180316",au,au1806
"20180316",bu,bu1806
"20180316",c,c1805
"20180316",CF,CF805
"20180316",cs,cs1805
"20180316",cu,cu1805
"20180316",FG,FG805
"20180316",hc,hc1805
"20180316",i,i1805
"20180316",j,j1805
"20180316",jd,jd1805
"20180316",jm,jm1805
"20180316",l,l1805
"20180316",m,m1805
"20180316",MA,MA805
"20180316",ni,ni1807
"20180316",OI,OI805
"20180316",p,p1805
"20180316",pb,pb1805
"20180316",pp,pp1805
"20180316",rb,rb1805
"20180316",RM,RM805
"20180316",ru,ru1805
"20180316",SF,SF805
"20180316",SM,SM805
"20180316",sn,sn1805
"20180316",SR,SR805
"20180316",TA,TA805
"20180316",v,v1805
"20180316",y,y1805
"20180316",ZC,ZC805
"20180316",zn,zn1805
"20180317",ag,ag1806
"20180317",al,al1805
"20180317",au,au1806
"20180317",cu,cu1805
"20180317",ni,ni1807
"20180317",pb,pb1805
"20180317",sn,sn1805
"20180317",zn,zn1805
"20180319",a,a1805
"20180319",ag,ag1806
"20180319",al,al1805
"20180319",AP,AP805
"20180319",au,au1806
"20180319",bu,bu1806
"20180319",c,c1807
"20180319",CF,CF805
"20180319",cs,cs1805
"20180319",cu,cu1805
"20180319",FG,FG805
"20180319",hc,hc1805
"20180319",i,i1805
"20180319",j,j1805
"20180319",jd,jd1805
"20180319",jm,jm1805
"20180319",l,l1805
"20180319",m,m1805
"20180319",m,m1809
"20180319",MA,MA805
"20180319",ni,ni1807
"20180319",OI,OI805
"20180319",p,p1805
"20180319",pb,pb1805
"20180319",pp,pp1805
"20180319",rb,rb1805
"20180319",RM,RM805
"20180319",ru,ru1805
"20180319",SF,SF805
"20180319",SM,SM805
"20180319",sn,sn1805
"20180319",SR,SR805
"20180319",TA,TA805
"20180319",v,v1805
"20180319",y,y1805
"20180319",ZC,ZC805
"20180319",zn,zn1805
"20180320",a,a1805
"20180320",ag,ag1806
"20180320",al,al1805
"20180320",AP,AP805
"20180320",au,au1806
"20180320",bu,bu1806
"20180320",c,c1807
"20180320",CF,CF805
"20180320",cs,cs1805
"20180320",cu,cu1805
"20180320",FG,FG805
"20180320",hc,hc1805
"20180320",i,i1805
"20180320",j,j1805
"20180320",jd,jd1805
"20180320",jm,jm1805
"20180320",l,l1805
"20180320",m,m1809
"20180320",MA,MA805
"20180320",ni,ni1807
"20180320",OI,OI805
"20180320",p,p1805
"20180320",pb,pb1805
"20180320",pp,pp1805
"20180320",rb,rb1805
"20180320",RM,RM805
"20180320",ru,ru1805
"20180320",SF,SF805
"20180320",SM,SM805
"20180320",sn,sn1805
"20180320",SR,SR805
"20180320",TA,TA805
"20180320",v,v1805
"20180320",y,y1805
"20180320",ZC,ZC805
"20180320",zn,zn1805
"20180321",a,a1805
"20180321",ag,ag1806
"20180321",al,al1805
"20180321",AP,AP805
"20180321",au,au1806
"20180321",bu,bu1806
"20180321",c,c1807
"20180321",CF,CF805
"20180321",cs,cs1805
"20180321",cu,cu1805
"20180321",FG,FG805
"20180321",hc,hc1805
"20180321",i,i1805
"20180321",j,j1805
"20180321",jd,jd1805
"20180321",jm,jm1805
"20180321",l,l1805
"20180321",m,m1809
"20180321",MA,MA805
"20180321",ni,ni1807
"20180321",OI,OI805
"20180321",p,p1805
"20180321",pb,pb1805
"20180321",pp,pp1805
"20180321",rb,rb1805
"20180321",RM,RM805
"20180321",ru,ru1805
"20180321",SF,SF805
"20180321",SM,SM805
"20180321",sn,sn1805
"20180321",SR,SR805
"20180321",TA,TA805
"20180321",v,v1805
"20180321",y,y1805
"20180321",ZC,ZC805
"20180321",zn,zn1805
"20180322",a,a1805
"20180322",ag,ag1806
"20180322",al,al1805
"20180322",AP,AP805
"20180322",au,au1806
"20180322",bu,bu1806
"20180322",c,c1807
"20180322",CF,CF805
"20180322",cs,cs1805
"20180322",cu,cu1805
"20180322",FG,FG805
"20180322",hc,hc1805
"20180322",i,i1805
"20180322",j,j1805
"20180322",jd,jd1805
"20180322",jm,jm1805
"20180322",l,l1805
"20180322",m,m1809
"20180322",MA,MA805
"20180322",ni,ni1807
"20180322",OI,OI805
"20180322",p,p1805
"20180322",pb,pb1805
"20180322",pp,pp1805
"20180322",rb,rb1805
"20180322",RM,RM805
"20180322",ru,ru1805
"20180322",SF,SF805
"20180322",SM,SM805
"20180322",sn,sn1805
"20180322",SR,SR805
"20180322",TA,TA805
"20180322",v,v1805
"20180322",y,y1805
"20180322",ZC,ZC805
"20180322",zn,zn1805
"20180323",a,a1805
"20180323",ag,ag1806
"20180323",al,al1805
"20180323",AP,AP805
"20180323",au,au1806
"20180323",bu,bu1806
"20180323",c,c1807
"20180323",CF,CF805
"20180323",cs,cs1805
"20180323",cu,cu1805
"20180323",FG,FG805
"20180323",hc,hc1805
"20180323",i,i1805
"20180323",j,j1805
"20180323",jd,jd1805
"20180323",jm,jm1805
"20180323",l,l1805
"20180323",m,m1809
"20180323",MA,MA805
"20180323",ni,ni1807
"20180323",OI,OI805
"20180323",p,p1805
"20180323",pb,pb1805
"20180323",pp,pp1805
"20180323",rb,rb1805
"20180323",RM,RM805
"20180323",ru,ru1805
"20180323",SF,SF805
"20180323",SM,SM805
"20180323",sn,sn1805
"20180323",SR,SR805
"20180323",TA,TA805
"20180323",v,v1805
"20180323",y,y1805
"20180323",y,y1809
"20180323",ZC,ZC805
